1.0	Organization	Organization responsible for the data reported.	Header	1:MANY	Y			WC_Organization_v0.3.xsd	ORGANIZATION		
1.0.6.8.9.1.2	RegulatoryTypeName	"Name of the type of restriction on surface water, groundwater, or re-use"	string	50	Y	N	Required if RegulatoryType is reported.	WC_Shared_v0.3.xsd	SUMMARY_REGULATORY	REGULATORY_TYPE	
1.0.6.8.9.1.3	RegulatoryStatusText	"Descrption of the regulatory status in the reporting unit (i.e. open, closed, partial, etc.)"	string	35	Y	Y	Required if RegulatoryType is reported.	WC_Shared_v0.3.xsd	SUMMARY_REGULATORY	REGULATORY_STATUS	
1.0.6.8.9.1.4	OversightAgencyName	Name of the special management district or oversight committee/basin group.	string	60	N	N		WC_Shared_v0.3.xsd	SUMMARY_REGULATORY	OVERSIGHT_AGENCY	
1.0.6.8.9.1.5	RegulatoryDescriptionText	Description of the regulatory restriction.	string	255	N	N		WC_Shared_v0.3.xsd	SUMMARY_REGULATORY	REGULATORY_DESCRIPTION	
1.0.6.9	ReportDetails	"Detailed, site specific information on water allocations, diversions, use, and return flows."	Header	0:1	N			WC_ReportDetails_v0.3.xsd			
1.0.6.9.1	WaterAllocation	Allocations or water rights assigned to specific entities.	Header	0:MANY	N			WC_WaterAllocation_v0.3.xsd	DETAIL_ALLOCATION		
1.0.6.9.1.1	AllocationIdentifier	Unique identifier for the allocation	string	60	N	N		WC_Shared_v0.3.xsd	DETAIL_ALLOCATION	ALLOCATION_ID	
1.0.6.9.1.2	AllocationOwnerName	Name of the entity with the allocation	string	100	N	N		WC_Shared_v0.3.xsd	DETAIL_ALLOCATION	ALLOCATION_OWNER	
1.0.6.9.1.3	ApplicationDate	The date on which the water right was applied for.	Date		Conditional	N	Either ApplicationDate or PriorityDate is required.	WC_Shared_v0.3.xsd	DETAIL_ALLOCATION	APPLICATION_DATE	
1.0.6.9.1.4	PriorityDate	The priority date for the water right.	Date		Conditional	N	Either ApplicationDate or PriorityDate is required.	WC_Shared_v0.3.xsd	DETAIL_ALLOCATION	PRIORITY_DATE	
1.0.6.9.1.5	EndDate	"For temporary water rights, the end date for the water right."	Date		N	N		WC_Shared_v0.3.xsd	DETAIL_ALLOCATION	END_DATE	
1.0.6.9.1.6	LegalStatusCode	"The legal status of the water right (i.e. is it a proven right, perfected, or being adjudicated, etc.)"	string	25	N	Y		WC_Shared_v0.3.xsd	DETAIL_ALLOCATION	LEGAL_STATUS	
1.0.6.9.1.7	DetailLocation	"The Location of the  detailed allocation, diversion, use, or return flow."	Header	1:MANY	Y			WC_DetailLocation_v0.3.xsd	D_ALLOCATION_LOCATION		
1.0.6.9.1.7.1	StateCode	Code representing the two-digit abbreviation for the state.	string	2	Y	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	STATE	
1.0.6.9.1.7.2	ReportingUnitIdentifier	A unique identifier assigned to the reporting unit by the reporting organization.	string	35	Y	N		WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	REPORTING_UNIT_ID	
1.0.6.9.1.7.3	CountyFipsCode	County FIPS code (including the state FIPS code) representing the county.	string	5	N	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	COUNTY_FIPS	
1.0.6.9.1.7.4	HydrologicUnitCode	Code representing the USGS Hydrologic Unit (or HUC) at the most detailed level that the assignment can be made (6-digit being the lowest level of resolution allowed). Leading 0's should be included.	string	12	N	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	HUC	
1.0.6.9.1.7.5	LatitudeNumber	Latitude of the water right location in decimal degrees	decimal	"18,8"	N	N		WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	LAT_DD	
1.0.6.9.1.7.6	LongitudeNumber	Longitude of the water right location in decimal degrees	decimal	"18,8"	N	N		WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	LONG_DD	
1.0.6.9.1.7.7	EPSGCode	"Code for projection, with a preference for WGS_1984, EPSG of 4326"	decimal	10	N	N	Preference for EPSG of 4326 (GCS WGS 1984)	WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	EPSG_ID	
1.0.6.9.1.7.8	NHDNetworkStatus	Whether or not the water right location is indexed to the USGS NHD network	string	5	Y	Y	Y or N values	WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	NHD_STATUS	
1.0.6.9.1.7.9	NHDVersion	Version number of the NHD used for the indexing	string	5	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	NHD_VERSION	
1.0.6.9.1.7.10	NHDUpdateDate	"If the water right location is indexed to the USGS NHD, this provides the date it was indexed to the NHD."	Date		N	Y	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	NHD_UPDATE_DATE	
1.0.6.9.1.7.11	NHDReachCode	"If the water right location is indexed to the USGS NHD, this provides the Reach Code Identifier"	decimal	"18,8"	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	NHD_REACH	
1.0.6.9.1.7.12	NHDMeasureNumber	"If the water right location is indexed to the USGS NHD, this provides the Measure number that provides the event's location on a reach."	decimal	"18,8"	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	NHD_MEASURE	
1.0.6.9.1.7.13	WFSReference	Web Feature Service feature reference for the point of diversion	Header	1:1	N	N		WC_WFSReference_v0.3.xsd	D_ALLOCATION_LOCATION		
1.0.6.9.1.7.13.1	WFSFeatureIdentifier	The feature ID reference number	string	12	Y	N	Required if there is a WFS Reference	WC_Shared_v0.3.xsd	D_ALLOCATION_LOCATION	WFS_FEATURE_REF	
1.0.6.9.1.8	AllocationAmount	"Defines the ammount of water attributed to the entire allocation.  If an allocation has diversions associated with it, then report this information for each diversion."	Header	0:MANY	N			WC_AllocationAmount_v0.3.xsd	D_ALLOCATION_FLOW		
1.0.6.9.1.8.1	WaterAllocated	The amount of water allocated for this allocation or diversion.	Header	1:1	Y			WC_WaterAllocated_v0.3.xsd	D_ALLOCATION_FLOW		
1.0.6.9.1.8.1.1	BeneficialUse	Beneficial use for which the water is used.	Header	1:MANY	Y		At least one instance of Allocation Use is required if AllocationSummary is reported.	WC_BeneficialUseSummaryDetail_v0.3.xsd	D_ALLOCATION_USE	BENEFICIAL_USE_ID	
1.0.6.9.1.8.1.1.1	BeneficialUseContext	Owner for the use type (i.e. state abbreviation)	string	10	Y	Y	Required if WaterUse is reported.	WC_Shared_v0.3.xsd	LU_BENEFICIAL_USE	CONTEXT	
1.0.6.9.1.8.1.1.2	BeneficialUseTypeName	Name of the beneficial use.	string	35	Y	Y	Required if WaterUse is reported.	WC_Shared_v0.3.xsd	LU_BENEFICIAL_USE	VALUE	
1.0.6.9.1.8.1.2	AllocatedVolume	The volume of water allocated for this allocation or diversion.	Header	0:1	Conditional		"Either AllocatedVolume, AllocatedRate, or both must be provided."	WC_AllocatedVolume_v0.3.xsd	D_ALLOCATION_FLOW		
1.0.6.9.1.8.1.2.1	AmountNumber	"Value reported, measured, calculated, or estimated."	decimal	"18,3"	Y	N	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	AMOUNT_VOLUME	
1.0.6.9.1.8.1.2.2	AmountUnitsCode	Unit of measure	string	10	Y	Y	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	UNIT_VOLUME	
1.0.6.9.1.8.1.3	AllocatedRate	The rate at which water can be diverted for this allocation or diversion.	Header	0:1	Conditional		"Either AllocatedVolume, AllocatedRate, or both must be provided."	WC_AllocatedRate_v0.3.xsd	D_ALLOCATION_FLOW		
1.0.6.9.1.8.1.3.1	AmountNumber	"Value reported, measured, calculated, or estimated."	decimal	"18,3"	Y	N	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	AMOUNT_RATE	
1.0.6.9.1.8.1.3.2	AmountUnitsCode	Unit of measure	string	10	Y	Y	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	UNIT_RATE	
1.0.6.9.1.8.1.4	SourceTypeName	"Water Source: Ground, Surface, Reuse, Total"	string	10	Y	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	SOURCE_TYPE	
1.0.6.9.1.8.1.5	FreshSalineIndicator	"Indicates whether the source is fresh water, saline water, or represents the total of both."	string	10	Y	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	FRESH_SALINE_IND	
1.0.6.9.1.8.1.6	TimeFrame	"Time frame for the availability estimate, allocation, diversion, or use."	Header	1:1	Y			WC_TimeFrame_v0.3.xsd	D_ALLOCATION_FLOW		
1.0.6.9.1.8.1.6.1	TimeFrameStartName	"Starting date for the availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	ALLOCATION_START	
1.0.6.9.1.8.1.6.2	TimeFrameEndName	"Ending date for the  availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	ALLOCATION_END	
1.0.6.9.1.8.1.7	SourceName	Name of the Aquifer for groundwater sources or river basin for surface water sources.	string	60	N	N		WC_Shared_v0.3.xsd	D_ALLOCATION_FLOW	SOURCE_NAME	
1.0.6.9.1.8.1.8	ActualAmount	The actual amount of water diverted at this diversion for the reporting period.	Header	0:MANY	Y			WC_ActualAmount_v0.3.xsd	D_ALLOCATION_ACTUAL		
1.0.6.9.1.8.1.8.1	ActualVolume	The actual volume of water diverted at this diversion for the reporting period.	Header	0:1	Conditional		"Either ActualVolume or ActualRate must be reported, or both."	WC_ActualVolume_v0.3.xsd	D_ALLOCATION_ACTUAL		
1.0.6.9.1.8.1.8.1.1	ActualAmountNumber	Amout of water diverted.	decimal	"18,3"	Y	N		WC_Shared_v0.3.xsd	D_ALLOCATION_ACTUAL	AMOUNT_VOLUME	
1.0.6.9.1.8.1.8.1.2	ActualAmountUnitsCode	Unit of measure	string	10	Y	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_ACTUAL	UNIT_VOLUME	
1.0.6.9.1.8.1.8.1.3	ValueTypeCode	"Indicator on how the actual amount was determined (i.e. calculated, measured, estimated, or reported)."	string	1	Y	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_ACTUAL	VALUE_TYPE_VOLUME	
1.0.6.9.1.8.1.8.1.4	Method	"Method used to determine the metric, calculation or estimate."	Header	1:1	Conditional			WC_Method_v0.3.xsd	D_ALLOCATION_ACTUAL	METHOD_ID_VOLUME	
1.0.6.9.1.8.1.8.1.4.1	MethodContext	The owner of the method.  Methods should be registered with the exchange which is managed by WSWC	string	10	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	CONTEXT	
1.0.6.9.1.8.1.8.1.4.2	MethodName	The name of the method used.	string	35	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	VALUE	
1.0.6.9.1.8.1.8.1.4.3	DataCoverageValue	"An indicator of data coverage (i.e., spatial coverage or completeness of the data)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_COVERAGE	
1.0.6.9.1.8.1.8.1.4.4	DataQualityValue	"An indicator of data quality or grading (e.g. fair, good, best, unreported), or using the NEMS data quality grading system."	string	35	N	N	"Any grading indicator is acceptable, but please use NEMS quality indicators if possible."	WC_Shared_v0.3.xsd	LU_METHODS	DATA_QUALITY	
1.0.6.9.1.8.1.8.1.4.5	DataConfidenceValue	"An indicator of data confidence, should be a confidence interval (e.g. 90%, 50%, etc.)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_CONFIDENCE	
1.0.6.9.1.8.1.8.2	ActualRate	The actual rate of water diverted at this diversion for the reporting period.	Header	0:1	Conditional		"Either ActualVolume or ActualRate must be reported, or both."	WC_ActualRate_v0.3.xsd	D_ALLOCATION_ACTUAL		
1.0.6.9.1.8.1.8.2.1	ActualAmountNumber	Amout of water diverted.	decimal	"18,3"	Y	N		WC_Shared_v0.3.xsd	D_ALLOCATION_ACTUAL	AMOUNT_RATE	
1.0.6.9.1.8.1.8.2.2	ActualAmountUnitsCode	Unit of measure	string	10	Y	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_ACTUAL	UNIT_RATE	
1.0.6.9.1.8.1.8.2.3	ValueTypeCode	"Indicator on how the actual amount was determined (i.e. calculated, measured, estimated, or reported)."	string	1	Y	Y		WC_Shared_v0.3.xsd	D_ALLOCATION_ACTUAL	VALUE_TYPE_RATE	
1.0.6.9.1.8.1.8.2.4	Method	"Method used to determine the metric, calculation or estimate."	Header	1:1	Conditional			WC_Method_v0.3.xsd	D_ALLOCATION_ACTUAL	METHOD_ID_RATE	
1.0.6.9.1.8.1.8.2.4.1	MethodContext	The owner of the method.  Methods should be registered with the exchange which is managed by WSWC	string	10	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	CONTEXT	
1.0.6.9.1.8.1.8.2.4.2	MethodName	The name of the method used.	string	35	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	VALUE	
1.0.6.9.1.8.1.8.2.4.3	DataCoverageValue	"An indicator of data coverage (i.e., spatial coverage or completeness of the data)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_COVERAGE	
1.0.6.9.1.8.1.8.2.4.4	DataQualityValue	"An indicator of data quality or grading (e.g. fair, good, best, unreported), or using the NEMS data quality grading system."	string	35	N	N	"Any grading indicator is acceptable, but please use NEMS quality indicators if possible."	WC_Shared_v0.3.xsd	LU_METHODS	DATA_QUALITY	
1.0.6.9.1.8.1.8.2.4.5	DataConfidenceValue	"An indicator of data confidence, should be a confidence interval (e.g. 90%, 50%, etc.)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_CONFIDENCE	
1.0.6.9.1.8.1.8.3	TimeFrame	"Time frame for the availability estimate, allocation, diversion, or use."	Header	1:1	Y			WC_TimeFrame_v0.3.xsd	D_ALLOCATION_ACTUAL		
1.0.6.9.1.8.1.8.3.1	TimeFrameStartName	"Starting date for the availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_ALLOCATION_ACTUAL	START_DATE	
1.0.6.9.1.8.1.8.3.2	TimeFrameEndName	"Ending date for the  availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_ALLOCATION_ACTUAL	END_DATE	
1.0.6.9.1.9	Diversion	Description of the location for the diverted water.	Header	0:MANY	N			WC_Diversion_v0.3.xsd	DETAIL_DIVERSION		
1.0.6.9.1.9.1	DiversionIdentifier	Unique identifier for the diversion within this allocation.	string	35	Y	N	Required if Diversion is reported	WC_Shared_v0.3.xsd	DETAIL_DIVERSION	DIVERSION_ID	
1.0.6.9.1.9.2	DiversionName	Name for the diversion.	string	255	N	N		WC_Shared_v0.3.xsd	DETAIL_DIVERSION	DIVERSION_NAME	
1.0.6.9.1.9.3	DetailLocation	"The Location of the detailed allocation, diversion, use, or return flow."	Header	1:1	Y			WC_DetailLocation_v0.3.xsd	DETAIL_DIVERSION		
1.0.6.9.1.9.3.1	StateCode	Code representing the two-digit abbreviation for the state.	string	2	Y	Y		WC_Shared_v0.3.xsd	DETAIL_DIVERSION	STATE	
1.0.6.9.1.9.3.2	ReportingUnitIdentifier	A unique identifier assigned to the reporting unit by the reporting organization.	string	35	Y	N		WC_Shared_v0.3.xsd	DETAIL_DIVERSION	REPORTING_UNIT_ID	
1.0.6.9.1.9.3.3	CountyFipsCode	County FIPS code (including the state FIPS code) representing the county.	string	5	N	Y		WC_Shared_v0.3.xsd	DETAIL_DIVERSION	COUNTY_FIPS	
1.0.6.9.1.9.3.4	HydrologicUnitCode	Code representing the USGS Hydrologic Unit (or HUC) at the most detailed level that the assignment can be made (6-digit being the lowest level of resolution allowed). Leading 0's should be included.	string	12	N	Y		WC_Shared_v0.3.xsd	DETAIL_DIVERSION	HUC	
1.0.6.9.1.9.3.5	LatitudeNumber	"Latitude of the diversion, withdrawal, well location in decimal degrees"	decimal	"18,8"	N	N		WC_Shared_v0.3.xsd	DETAIL_DIVERSION	LAT_DD	
1.0.6.9.1.9.3.6	LongitudeNumber	"Longitude of the diversion, withdrawal, well location location in decimal degrees"	decimal	"18,8"	N	N		WC_Shared_v0.3.xsd	DETAIL_DIVERSION	LONG_DD	
1.0.6.9.1.9.3.7	EPSGCode	"Code for projection, with a preference for WGS_1984, EPSG of 4326"	decimal	10	N	N	Preference for EPSG of 4326 (GCS WGS 1984)	WC_Shared_v0.3.xsd	DETAIL_DIVERSION	EPSG_ID	
1.0.6.9.1.9.3.8	NHDNetworkStatus	"Whether or not the diverersion, withdrawal, well location is indexed to the USGS NHD network"	string	5	Y	Y	Y or N values	WC_Shared_v0.3.xsd	DETAIL_DIVERSION	NHD_STATUS	
1.0.6.9.1.9.3.9	NHDVersion	Version number of the NHD used for the indexing	string	5	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	DETAIL_DIVERSION	NHD_VERSION	
1.0.6.9.1.9.3.10	NHDUpdateDate	"If the diverersion, withdrawal, well location is indexed to the USGS NHD, this provides the date it was indexed to the NHD."	Date		N	Y	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	DETAIL_DIVERSION	NHD_UPDATE_DATE	
1.0.6.9.1.9.3.11	NHDReachCode	"If the diverersion, withdrawal, well location is indexed to the USGS NHD, this provides the Reach Code Identifier"	decimal	"18,8"	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	DETAIL_DIVERSION	NHD_REACH	
1.0.6.9.1.9.3.12	NHDMeasureNumber	"If the diverersion, withdrawal, well location is indexed to the USGS NHD, this provides the Measure number that provides the event's location on a reach."	decimal	"18,8"	N	N	Required if NHDNetworkStatus is Y	WC_Shared_v0.3.xsd	DETAIL_DIVERSION	NHD_MEASURE	
1.0.6.9.1.9.3.13	WFSReference	Web Feature Service feature reference for the point of diversion	Header	1:1	N	N		WC_WFSReference_v0.3.xsd	DETAIL_DIVERSION		
1.0.6.9.1.9.3.13.1	WFSFeatureIdentifier	The feature ID reference number	string	12	Y	N	Required if there is a WFS Reference	WC_Shared_v0.3.xsd	DETAIL_DIVERSION	WFS_FEATURE_REF	
1.0.6.9.1.9.4	DiversionAmount	"Defines the amount of water attributed to the entire allocation.  If an allocation has diversions associated with it, then report this information for each diversion."	Header	1:MANY	Y			WC_DiversionAmount_v0.3.xsd	D_DIVERSION_FLOW		
1.0.6.9.1.9.4.1	WaterAllocated	The amount of water allocated for this allocation or diversion.	Header	1:1	Y			WC_WaterAllocated_v0.3.xsd	D_DIVERSION_FLOW		
1.0.6.9.1.9.4.1.1	BeneficialUse	Beneficial use for which the water is used.	Header	1:MANY	Y		At least one instance of Allocation Use is required if AllocationSummary is reported.	WC_BeneficialUseSummaryDetail_v0.3.xsd	D_DIVERSION_USE	BENEFICIAL_USE_ID	
1.0.6.9.1.9.4.1.1.1	BeneficialUseContext	Owner for the use type (i.e. state abbreviation)	string	10	Y	Y	Required if WaterUse is reported.	WC_Shared_v0.3.xsd	LU_BENEFICIAL_USE	CONTEXT	
1.0.6.9.1.9.4.1.1.2	BeneficialUseTypeName	Name of the beneficial use.	string	35	Y	Y	Required if WaterUse is reported.	WC_Shared_v0.3.xsd	LU_BENEFICIAL_USE	VALUE	
1.0.6.9.1.9.4.1.2	AllocatedVolume	The volume of water allocated for this allocation or diversion.	Header	0:1	Conditional		"Either AllocatedVolume, AllocatedRate, or both must be provided."	WC_AllocatedVolume_v0.3.xsd	D_DIVERSION_FLOW		
1.0.6.9.1.9.4.1.2.1	AmountNumber	"Value reported, measured, calculated, or estimated."	decimal	"18,3"	Y	N	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	AMOUNT_VOLUME	
1.0.6.9.1.9.4.1.2.2	AmountUnitsCode	Unit of measure	string	10	Y	Y	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	UNIT_VOLUME	
1.0.6.9.1.9.4.1.3	AllocatedRate	The rate at which water can be diverted for this allocation or diversion.	Header	0:1	Conditional		"Either AllocatedVolume, AllocatedRate, or both must be provided."	WC_AllocatedRate_v0.3.xsd	D_DIVERSION_FLOW		
1.0.6.9.1.9.4.1.3.1	AmountNumber	"Value reported, measured, calculated, or estimated."	decimal	"18,3"	Y	N	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	AMOUNT_RATE	
1.0.6.9.1.9.4.1.3.2	AmountUnitsCode	Unit of measure	string	10	Y	Y	Required if AvailabilityAmount is reported	WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	UNIT_RATE	
1.0.6.9.1.9.4.1.4	SourceTypeName	"Water Source: Ground, Surface, Reuse, Total"	string	10	Y	Y		WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	SOURCE_TYPE	
1.0.6.9.1.9.4.1.5	FreshSalineIndicator	"Indicates whether the source is fresh water, saline water, or represents the total of both."	string	10	Y	Y		WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	FRESH_SALINE_IND	
1.0.6.9.1.9.4.1.6	TimeFrame	"Time frame for the availability estimate, allocation, diversion, or use."	Header	1:1	Y			WC_TimeFrame_v0.3.xsd	D_DIVERSION_FLOW		
1.0.6.9.1.9.4.1.6.1	TimeFrameStartName	"Starting date for the availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	DIVERSION_START	
1.0.6.9.1.9.4.1.6.2	TimeFrameEndName	"Ending date for the  availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	DIVERSION_END	
1.0.6.9.1.9.4.1.7	SourceName	Name of the Aquifer for groundwater sources or river basin for surface water sources.	string	60	N	N		WC_Shared_v0.3.xsd	D_DIVERSION_FLOW	SOURCE_NAME	
1.0.6.9.1.9.4.1.8	ActualFlow	The actual amount of water diverted at this diversion for the reporting period.	Header	0:MANY	Y			WC_ActualFlow_v0.3.xsd	D_DIVERSION_ACTUAL		
1.0.6.9.1.9.4.1.8.1	ActualVolume	The actual volume of water diverted at this diversion for the reporting period.	Header	0:1	Conditional		"Either ActualVolume or ActualRate must be reported, or both."	WC_ActualVolume_v0.3.xsd	D_DIVERSION_ACTUAL		
1.0.6.9.1.9.4.1.8.1.1	ActualAmountNumber	Amout of water diverted.	decimal	"18,3"	Y	N		WC_Shared_v0.3.xsd	D_DIVERSION_ACTUAL	AMOUNT_VOLUME	
1.0.6.9.1.9.4.1.8.1.2	ActualAmountUnitsCode	Unit of measure	string	10	Y	Y		WC_Shared_v0.3.xsd	D_DIVERSION_ACTUAL	UNIT_VOLUME	
1.0.6.9.1.9.4.1.8.1.3	ValueTypeCode	"Indicator on how the actual amount was determined (i.e. calculated, measured, estimated, or reported)."	string	1	Y	Y		WC_Shared_v0.3.xsd	D_DIVERSION_ACTUAL	VALUE_TYPE_VOLUME	
1.0.6.9.1.9.4.1.8.1.4	Method	"Method used to determine the metric, calculation or estimate."	Header	1:1	Conditional			WC_Method_v0.3.xsd	D_DIVERSION_ACTUAL	METHOD_ID_VOLUME	
1.0.6.9.1.9.4.1.8.1.4.1	MethodContext	The owner of the method.  Methods should be registered with the exchange which is managed by WSWC	string	10	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	CONTEXT	
1.0.6.9.1.9.4.1.8.1.4.2	MethodName	The name of the method used.	string	35	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	VALUE	
1.0.6.9.1.9.4.1.8.1.4.3	DataCoverageValue	"An indicator of data coverage (i.e., spatial coverage or completeness of the data)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_COVERAGE	
1.0.6.9.1.9.4.1.8.1.4.4	DataQualityValue	"An indicator of data quality or grading (e.g. fair, good, best, unreported), or using the NEMS data quality grading system."	string	35	N	N	"Any grading indicator is acceptable, but please use NEMS quality indicators if possible."	WC_Shared_v0.3.xsd	LU_METHODS	DATA_QUALITY	
1.0.6.9.1.9.4.1.8.1.4.5	DataConfidenceValue	"An indicator of data confidence, should be a confidence interval (e.g. 90%, 50%, etc.)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_CONFIDENCE	
1.0.6.9.1.9.4.1.8.2	ActualRate	The actual rate of water diverted at this diversion for the reporting period.	Header	0:1	Conditional		"Either ActualVolume or ActualRate must be reported, or both."	WC_ActualRate_v0.3.xsd	D_DIVERSION_ACTUAL		
1.0.6.9.1.9.4.1.8.2.1	ActualAmountNumber	Amout of water diverted.	decimal	"18,3"	Y	N		WC_Shared_v0.3.xsd	D_DIVERSION_ACTUAL	AMOUNT_RATE	
1.0.6.9.1.9.4.1.8.2.2	ActualAmountUnitsCode	Unit of measure	string	10	Y	Y		WC_Shared_v0.3.xsd	D_DIVERSION_ACTUAL	UNIT_RATE	
1.0.6.9.1.9.4.1.8.2.3	ValueTypeCode	"Indicator on how the actual amount was determined (i.e. calculated, measured, estimated, or reported)."	string	1	Y	Y		WC_Shared_v0.3.xsd	D_DIVERSION_ACTUAL	VALUE_TYPE_RATE	
1.0.6.9.1.9.4.1.8.2.4	Method	"Method used to determine the metric, calculation or estimate."	Header	1:1	Conditional			WC_Method_v0.3.xsd	D_DIVERSION_ACTUAL	METHOD_ID_RATE	
1.0.6.9.1.9.4.1.8.2.4.1	MethodContext	The owner of the method.  Methods should be registered with the exchange which is managed by WSWC	string	10	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	CONTEXT	
1.0.6.9.1.9.4.1.8.2.4.2	MethodName	The name of the method used.	string	35	Y	Y	Required if Method is reported	WC_Shared_v0.3.xsd	LU_METHODS	VALUE	
1.0.6.9.1.9.4.1.8.2.4.3	DataCoverageValue	"An indicator of data coverage (i.e., spatial coverage or completeness of the data)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_COVERAGE	
1.0.6.9.1.9.4.1.8.2.4.4	DataQualityValue	"An indicator of data quality or grading (e.g. fair, good, best, unreported), or using the NEMS data quality grading system."	string	35	N	N	"Any grading indicator is acceptable, but please use NEMS quality indicators if possible."	WC_Shared_v0.3.xsd	LU_METHODS	DATA_QUALITY	
1.0.6.9.1.9.4.1.8.2.4.5	DataConfidenceValue	"An indicator of data confidence, should be a confidence interval (e.g. 90%, 50%, etc.)"	decimal	"18,3"	N	Y	Should be reported as a percentage	WC_Shared_v0.3.xsd	LU_METHODS	DATA_CONFIDENCE	
1.0.6.9.1.9.4.1.8.3	TimeFrame	"Time frame for the availability estimate, allocation, diversion, or use."	Header	1:1	Y			WC_TimeFrame_v0.3.xsd	D_DIVERSION_ACTUAL		
1.0.6.9.1.9.4.1.8.3.1	TimeFrameStartName	"Starting date for the availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_DIVERSION_ACTUAL	START_DATE	
1.0.6.9.1.9.4.1.8.3.2	TimeFrameEndName	"Ending date for the  availability estimate, allocation, diversion, or use. Report as MM/DD."	string	5	Y	N		WC_Shared_v0.3.xsd	D_DIVERSION_ACTUAL	END_DATE	
